,Symbol,FullName,sf_name,customer_code,source
4398,300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,b'NTM2MTQ4MjU0Nw==',1
4399,300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,b'NTcxMzEwMjE2OQ==',1
4400,300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,b'MDI0NDQ3NTI5Mw==',1
4401,300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,b'MDI0NDQ2NDg0Ng==',1
4402,300118,东方日升,东方日升新能源股份有限公司,b'NTc0MjM0NDE5NA==',1
4403,300119,瑞普生物,天津瑞普生物技术股份有限公司,b'MDIwNTg2MzMyNA==',1
4404,300119,瑞普生物,天津瑞普生物技术股份有限公司,b'NzU1MDEyOTk2Nw==',1
4405,300119,瑞普生物,天津瑞普生物技术股份有限公司,b'MDIyNTk3NDAwMQ==',1
4406,300119,瑞普生物,天津瑞普生物技术股份有限公司,b'MDIyNTk2MDM0Ng==',1
4407,300119,瑞普生物,天津瑞普生物技术股份有限公司,b'MDIyNTk3Mjk0MQ==',1
4408,300120,经纬电材,天津经纬辉开光电股份有限公司,b'MDIyNTk3MDE0OQ==',1
4409,300121,阳谷华泰,山东阳谷华泰化工股份有限公司,b'NjM1MDA4MTc5MQ==',1
4410,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDIwMDA0NjM5Mw==',1
4411,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDEwMjI5Mjc0OA==',1
4412,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MzcxMjY1ODk2MA==',1
4413,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MzcxMjY1OTExMA==',1
4414,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDIzNTM2MzA1Mw==',1
4415,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDIzNTM4MjIyMw==',1
4416,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDI3NjY5MDkyNw==',1
4417,300122,智飞生物,重庆智飞生物制品股份有限公司,b'NzMxMjAxNzI2Mw==',1
4418,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDIzNTM4MTcyMA==',1
4419,300122,智飞生物,重庆智飞生物制品股份有限公司,b'NTcxNzA4MzE1OA==',1
4420,300122,智飞生物,重庆智飞生物制品股份有限公司,b'NzMxMjAxMDc5OQ==',1
4421,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MzEyMjAwMDk4OQ==',1
4422,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDIwNzc1Mzk3NA==',1
4423,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDIzNDczMTkzMg==',1
4424,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDEwMjM3NDA0Mg==',1
4425,300122,智飞生物,重庆智飞生物制品股份有限公司,b'MDI4Njc2ODE1OQ==',1
4426,300123,亚光科技,太阳鸟游艇股份有限公司,b'NzM3MDA5MDcyNQ==',1
4427,300124,汇川技术,深圳市汇川技术股份有限公司,b'MzcxMjY2Mjc4Mg==',1
4428,300124,汇川技术,深圳市汇川技术股份有限公司,b'NTEwMzM2MTU2OA==',1
4429,300124,汇川技术,深圳市汇川技术股份有限公司,b'NTMxMzQ5ODAyMA==',1
4430,300124,汇川技术,深圳市汇川技术股份有限公司,b'NzU1MzgzOTU4MQ==',1
4431,300124,汇川技术,深圳市汇川技术股份有限公司,b'NTc0NDAzNzkwOA==',1
4432,300125,易世达,大连易世达新能源发展股份有限公司,b'NDExMzk5MjkyNg==',1
4434,300127,银河磁体,成都银河磁体股份有限公司,b'MDI4NjU5MjUyNw==',1
4435,300128,锦富技术,苏州锦富技术股份有限公司,b'NTEyMTEwOTUxOQ==',1
4436,300129,泰胜风能,上海泰胜风能装备股份有限公司,b'MDIxODYzMzQ5Mw==',1
4437,300130,新国都,深圳市新国都股份有限公司,b'NzU1MDYxMDcxOA==',1
4438,300131,英唐智控,深圳市英唐智能控制股份有限公司,b'NzU1MDA1MzQxNQ==',1
4439,300131,英唐智控,深圳市英唐智能控制股份有限公司,b'NzU1OTQyOTE2MA==',1
4440,300131,英唐智控,深圳市英唐智能控制股份有限公司,b'NzU1MDA1NDA0OQ==',1
4441,300132,青松股份,福建青松股份有限公司,b'NTk5MTAwMDMxMg==',1
4442,300133,华策影视,浙江华策影视股份有限公司,b'NTcxNzA4MTMzNA==',1
4443,300133,华策影视,浙江华策影视股份有限公司,b'NTcxMjcyNDMwMQ==',1
4444,300134,大富科技,深圳市大富科技股份有限公司,b'NzU1MjE5MDAwMw==',1
4445,300134,大富科技,深圳市大富科技股份有限公司,b'MDEwNDEyNTkxMQ==',1
4446,300135,宝利国际,江苏宝利国际投资股份有限公司,b'NTEwMTcxMTUyNQ==',1
4447,300136,信维通信,深圳市信维通信股份有限公司,b'NzU1MDA5MzE4MA==',1
4448,300136,信维通信,深圳市信维通信股份有限公司,b'NzU1MDA4MjU2MQ==',1
4449,300137,先河环保,河北先河环保科技股份有限公司,b'MzExMTY2NTkxOQ==',1
4450,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3MzU4NQ==',1
4451,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3NTE2NA==',1
4452,300138,晨光生物,晨光生物科技集团股份有限公司,b'NTM0MDM5Njg5Nw==',1
4453,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3MTkxOA==',1
4454,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3MTg0Nw==',1
4455,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3NDg0NQ==',1
4456,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3MTY1MQ==',1
4457,300138,晨光生物,晨光生物科技集团股份有限公司,b'MzEwMDU3MzYxMw==',1
4458,300139,晓程科技,北京晓程科技股份有限公司,b'MDEwMTE1MTg0Mw==',1
4460,300141,和顺电气,苏州工业园区和顺电气股份有限公司,b'NTEyMTk1MzE1MQ==',1
4462,300143,星普医科,广东星普医学科技股份有限公司,b'NzY5OTI5NDM3Mg==',1
4463,300144,宋城演艺,宋城演艺发展股份有限公司,b'NTcxNzA5OTQwMg==',1
4464,300145,中金环境,南方中金环境股份有限公司,b'NDUxMzUwMzI1Mw==',1
4465,300145,中金环境,南方中金环境股份有限公司,b'MzEwMDU3MzMxOQ==',1
4466,300145,中金环境,南方中金环境股份有限公司,b'NjY4MDQ0MDg1OQ==',1
4467,300145,中金环境,南方中金环境股份有限公司,b'MzExMzY4NjgxNA==',1
4468,300145,中金环境,南方中金环境股份有限公司,b'NTM0MDM5NzIyMQ==',1
4469,300145,中金环境,南方中金环境股份有限公司,b'NTcxMzEyNzAzMw==',1
4470,300145,中金环境,南方中金环境股份有限公司,b'NzU3Njc0MzgxOA==',1
4471,300145,中金环境,南方中金环境股份有限公司,b'NTM4MDM3ODgzMg==',1
4472,300145,中金环境,南方中金环境股份有限公司,b'NTcxMTMyOTYwMw==',1
4473,300145,中金环境,南方中金环境股份有限公司,b'NDUxMjg5NDEyMg==',1
4474,300145,中金环境,南方中金环境股份有限公司,b'MzE2Mjk4NTAxNA==',1
4475,300145,中金环境,南方中金环境股份有限公司,b'NTE2MDY4MjgyMw==',1
4476,300145,中金环境,南方中金环境股份有限公司,b'NzkxMTIzNDcwNQ==',1
4477,300145,中金环境,南方中金环境股份有限公司,b'MDIxMDAxNzk3NA==',1
4478,300145,中金环境,南方中金环境股份有限公司,b'NTcxNTkwNTY1NA==',1
4479,300146,汤臣倍健,汤臣倍健股份有限公司,b'MDIwMDA4MTY5NA==',1
4480,300147,香雪制药,广州市香雪制药股份有限公司,b'MzExMzY3OTMyNA==',1
4481,300147,香雪制药,广州市香雪制药股份有限公司,b'MDIwNTQ4NDM4Mg==',1
4483,300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,b'MDEwMDA0MDk1Nw==',1
4484,300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,b'MDEwMDA0MTEyNQ==',1
4485,300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,b'MDEwMDA0MTExNg==',1
4486,300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,b'MDEwMDA0MDk1OA==',1
4487,300151,昌红科技,深圳市昌红科技股份有限公司,b'NzU1OTk5MjY4Mg==',1
4488,300152,科融环境,徐州科融环境资源股份有限公司,b'MDEwMDA2OTQyMQ==',1
4489,300152,科融环境,徐州科融环境资源股份有限公司,b'NTE2MDQzOTExNQ==',1
4490,300153,科泰电源,上海科泰电源股份有限公司,b'MDEwMTExMzAyMg==',1
4491,300153,科泰电源,上海科泰电源股份有限公司,b'MDIwODAzNzc5Mw==',1
4492,300153,科泰电源,上海科泰电源股份有限公司,b'MDIzNTM2MzI2Nw==',1
4493,300153,科泰电源,上海科泰电源股份有限公司,b'MDIxODMxNjA1MA==',1
4494,300154,瑞凌股份,深圳市瑞凌实业股份有限公司,b'NzU1MTI3NTc2OQ==',1
4495,300155,安居宝,广东安居宝数码科技股份有限公司,b'NDUxMzM4OTk3Nw==',1
4496,300155,安居宝,广东安居宝数码科技股份有限公司,b'MDIwMDA0NzM1NA==',1
4497,300155,安居宝,广东安居宝数码科技股份有限公司,b'MDIwMDA3NjUxNg==',1
4498,300155,安居宝,广东安居宝数码科技股份有限公司,b'MDIwMDA5NjA0MA==',1
4501,300158,振东制药,山西振东制药股份有限公司,b'MzU1MDA1ODg2OA==',1
4502,300158,振东制药,山西振东制药股份有限公司,b'MDI4NjYwOTczNg==',1
4503,300158,振东制药,山西振东制药股份有限公司,b'MzUxMTMzNTQ3NQ==',1
4505,300160,秀强股份,江苏秀强玻璃工艺股份有限公司,b'NTI3MDA0MzQyNw==',1
4507,300162,雷曼股份,深圳雷曼光电科技股份有限公司,b'NzUyMjUxMDA5NQ==',1
4508,300162,雷曼股份,深圳雷曼光电科技股份有限公司,b'NzU1MTMxNDg4OA==',1
4509,300163,先锋新材,宁波先锋新材料股份有限公司,b'NTc0NDYwNDI2Nw==',1
4511,300165,天瑞仪器,江苏天瑞仪器股份有限公司,b'NTEyMTI5NTU2Mg==',1
4512,300165,天瑞仪器,江苏天瑞仪器股份有限公司,b'NTkyNDMxNTM1NQ==',1
4513,300166,东方国信,北京东方国信科技股份有限公司,b'MDEwMDM2MDAyOQ==',1
4514,300166,东方国信,北京东方国信科技股份有限公司,b'MDEwMDA0ODMxNw==',1
4515,300166,东方国信,北京东方国信科技股份有限公司,b'MzExMzMwNDE2Ng==',1
4516,300166,东方国信,北京东方国信科技股份有限公司,b'MDEwMDAyNTAzMg==',1
4517,300166,东方国信,北京东方国信科技股份有限公司,b'MDEwMDE2MTI1Mg==',1
4518,300167,迪威迅,深圳市迪威迅股份有限公司,b'NzU1MTI3NzQ5MQ==',1
4519,300168,万达信息,万达信息股份有限公司,b'MDIxODAwNzIwOQ==',1
4520,300168,万达信息,万达信息股份有限公司,b'NzMxMjAwNzkxMw==',1
4521,300168,万达信息,万达信息股份有限公司,b'MDI1NTAzNzA3Mg==',1
4522,300168,万达信息,万达信息股份有限公司,b'MDIxNjAyMzUwOA==',1
4523,300168,万达信息,万达信息股份有限公司,b'MDIxNjk2ODAwOQ==',1
4524,300168,万达信息,万达信息股份有限公司,b'MDIzNTM3NDU5OA==',1
4525,300169,天晟新材,常州天晟新材料股份有限公司,b'NTE5MTEwNDMxOQ==',1
4526,300169,天晟新材,常州天晟新材料股份有限公司,b'NTE5MjEzNjA5Ng==',1
4527,300170,汉得信息,上海汉得信息技术股份有限公司,b'MDI4Njc3ODkyNQ==',1
4528,300170,汉得信息,上海汉得信息技术股份有限公司,b'MDIxODE5MDExMg==',1
4529,300171,东富龙,上海东富龙科技股份有限公司,b'MDIxMjAwNjk4Mw==',1
4530,300171,东富龙,上海东富龙科技股份有限公司,b'MDIxMzE2MTY4Ng==',1
4531,300171,东富龙,上海东富龙科技股份有限公司,b'MDIxMDA3NDUzOA==',1
4532,300171,东富龙,上海东富龙科技股份有限公司,b'MDIxMDE2NDc0NQ==',1
4533,300172,中电环保,中电环保股份有限公司,b'MDI1MzYzOTY2MQ==',1
4536,300175,朗源股份,朗源股份有限公司,b'NTM1MjI1MTMxMA==',1
4537,300176,鸿特精密,广东鸿特科技股份有限公司,b'NzU4MTExMDc4Mg==',1
4538,300176,鸿特精密,广东派生智能科技股份有限公司,b'NzY5MDEwNjg0Nw==',1
4539,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDI3NjcwMTU4NQ==',1
4540,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDI4Njc4Nzc2MA==',1
4541,300177,中海达,广州中海达卫星导航技术股份有限公司,b'NDMxMjkyNDAwNg==',1
4542,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MzUxMTQ1NTg5NA==',1
4543,300177,中海达,广州中海达卫星导航技术股份有限公司,b'NTMxMzUwMzE5NA==',1
4544,300177,中海达,广州中海达卫星导航技术股份有限公司,b'OTkxMTE2MDQyMQ==',1
4545,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDI1NTA1MTk0Nw==',1
4546,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDEwMDE5OTk0NA==',1
4547,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDIwMDA4NTg4OQ==',1
4548,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MzExMzY4OTAxMg==',1
4549,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDIwMTc3MjQzMw==',1
4550,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDI5NDg4MTMwNQ==',1
4551,300177,中海达,广州中海达卫星导航技术股份有限公司,b'NTUxMzc2MTcyNw==',1
4552,300177,中海达,广州中海达卫星导航技术股份有限公司,b'ODcxMjI2MDM5Ng==',1
4553,300177,中海达,广州中海达卫星导航技术股份有限公司,b'MDIzNTM4NDU3NA==',1
4554,300177,中海达,广州中海达卫星导航技术股份有限公司,b'NzkxMTUwMjQ3Mw==',1
4555,300177,中海达,广州中海达卫星导航技术股份有限公司,b'NDcxMDgxNjc3NQ==',1
4556,300178,腾邦国际,腾邦国际商业服务集团股份有限公司,b'NzU1MDA3NTgyNA==',1
4557,300179,四方达,河南四方达超硬材料股份有限公司,b'MzcxMDEwMDAzOA==',1
4558,300180,华峰超纤,上海华峰超纤材料股份有限公司,b'NTk1NDgxNzE3OA==',1
4559,300180,华峰超纤,上海华峰超纤材料股份有限公司,b'NzU3NDYxNTc0MQ==',1
4560,300180,华峰超纤,上海华峰超纤材料股份有限公司,b'MDIxMTI1NjY4MQ==',1
4561,300181,佐力药业,浙江佐力药业股份有限公司,b'NTcxNzA4MDIxNQ==',1
4562,300181,佐力药业,浙江佐力药业股份有限公司,b'NTcyMDQ2NzA0MA==',1
4563,300182,捷成股份,北京捷成世纪科技股份有限公司,b'MDEwMDAxNDYwNg==',1
4564,300183,东软载波,青岛东软载波科技股份有限公司,b'NTMyMTEwMjE3Mw==',1
4565,300183,东软载波,青岛东软载波科技股份有限公司,b'OTk0MDAyOTcxNA==',1
4566,300184,力源信息,武汉力源信息技术股份有限公司,b'NzU1NTE1MjE1MQ==',1
4567,300184,力源信息,武汉力源信息技术股份有限公司,b'MDEwMjM5MTEyOA==',1
4568,300184,力源信息,武汉力源信息技术股份有限公司,b'MDI4NjIyOTU5OA==',1
4569,300184,力源信息,武汉力源信息技术股份有限公司,b'MDI3MTEwMDY2Nw==',1
4570,300184,力源信息,武汉力源信息技术股份有限公司,b'MDI3NTI4MTE2Nw==',1
4571,300185,通裕重工,通裕重工股份有限公司,b'NTM0MDEzODU5NQ==',1
4574,300188,美亚柏科,厦门市美亚柏科信息股份有限公司,b'OTkxMTE2MDU0OQ==',1
4575,300188,美亚柏科,厦门市美亚柏科信息股份有限公司,b'MDI5NDg4MDk1Mg==',1
4576,300188,美亚柏科,厦门市美亚柏科信息股份有限公司,b'NTkyMTkxODcwOQ==',1
4577,300189,神农基因,海南神农基因科技股份有限公司,b'ODk4MDkyMzQ4OQ==',1
4578,300189,神农基因,海南神农科技股份有限公司,b'ODk4MDkyNjY2OA==',1
4579,300190,维尔利,维尔利环保科技集团股份有限公司,b'NTE5MTE4NTUyMA==',1
4581,300192,科斯伍德,苏州科斯伍德油墨股份有限公司,b'NTEyMTIwMDU4NQ==',1
4582,300193,佳士科技,深圳市佳士科技股份有限公司,b'NzU1MjE1NTMxMw==',1
4584,300195,长荣股份,天津长荣科技集团股份有限公司,b'MDIyMTEwMzg2MA==',1
4585,300195,长荣股份,天津长荣印刷设备股份有限公司,b'MDIyMzkyOTQ1OQ==',1
4586,300196,长海股份,江苏长海复合材料股份有限公司,b'NTE5MjMyMDYwMw==',1
4587,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4Nw==',1
4588,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5MA==',1
4589,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwMg==',1
4590,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxNw==',1
4591,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4NQ==',1
4592,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwMA==',1
4593,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxNQ==',1
4594,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDEyMjIzMw==',1
4595,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4MA==',1
4596,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5NQ==',1
4597,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwNw==',1
4598,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'ODU1MDE2NjA3NQ==',1
4599,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'ODk4MDMxNTY1Ng==',1
4600,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4Mg==',1
4601,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5Nw==',1
4602,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwOQ==',1
4603,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxMg==',1
4604,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDEyMjIzMA==',1
4605,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5Mg==',1
4606,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwNA==',1
4607,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxOQ==',1
4608,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgyMg==',1
4609,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDEyMjIzNw==',1
4610,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'MzkzMDI5MTQ4OA==',1
4611,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4NA==',1
4612,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5OQ==',1
4613,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxNA==',1
4614,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDEyMjIyOQ==',1
4615,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'ODU1MDE2NjA2NA==',1
4616,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'MDI1NTA1MTYxNQ==',1
4617,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwNg==',1
4618,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxNg==',1
4619,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MTkxMTM0Mw==',1
4620,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU2MTIyMzczNQ==',1
4621,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc3OA==',1
4622,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5Ng==',1
4623,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4OA==',1
4624,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5MQ==',1
4625,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgwMw==',1
4626,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxOA==',1
4627,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDEyMjIzNg==',1
4628,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzcxMTAxOTE1OQ==',1
4629,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'MDEwNDE4MDQ5NQ==',1
4630,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc4Mw==',1
4631,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5OA==',1
4632,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDgxMw==',1
4633,300197,铁汉生态,深圳市铁汉生态环境股份有限公司,b'NzU1MDA1NDc5Mw==',1
4634,300198,纳川股份,福建纳川管材科技股份有限公司,b'NTk1NDgyMTcxMA==',1
4635,300198,纳川股份,福建纳川管材科技股份有限公司,b'NTkyMjI2MTYxNQ==',1
4636,300199,翰宇药业,深圳翰宇药业股份有限公司,b'NzU1ODk2MTg3Mg==',1
4637,300199,翰宇药业,深圳翰宇药业股份有限公司,b'MDIwMDAxODkxNg==',1
4638,300199,翰宇药业,深圳翰宇药业股份有限公司,b'NzU1MDAyMDE1Mg==',1
4639,300199,翰宇药业,深圳翰宇药业股份有限公司,b'NzU1MDA3NzM3NA==',1
4640,300199,翰宇药业,深圳翰宇药业股份有限公司,b'NzU1MDM5Nzc5OQ==',1
4641,300199,翰宇药业,深圳翰宇药业股份有限公司,b'NzU1NTU4MDI4Mw==',1
4642,300200,高盟新材,北京高盟新材料股份有限公司,b'MDEwMTk4NzcwOA==',1
4643,300201,海伦哲,徐州海伦哲专用车辆股份有限公司,b'NTE2MDA0ODc5MA==',1
4644,300202,聚龙股份,聚龙股份有限公司,b'NDEyMDAwOTI1Mg==',1
4645,300202,聚龙股份,聚龙股份有限公司,b'ODk4MDMzNjc3Mg==',1
4646,300202,聚龙股份,聚龙股份有限公司,b'MDIwMDA4MDk0Ng==',1
4647,300203,聚光科技,聚光科技(杭州)股份有限公司,b'MDI3NjcwMjY0Mg==',1
4648,300203,聚光科技,聚光科技(杭州)股份有限公司,b'MzUyMDI1NDU1OQ==',1
4649,300203,聚光科技,聚光科技(杭州)股份有限公司,b'MDI0MTg2NjIxOQ==',1
4650,300203,聚光科技,聚光科技(杭州)股份有限公司,b'MzUxMTQ1MjMwNw==',1
4651,300203,聚光科技,聚光科技（杭州）股份有限公司,b'MDI1Mzk5NTk1NA==',1
4652,300203,聚光科技,聚光科技(杭州)股份有限公司,b'ODUxMTM3NTI0OA==',1
4653,300203,聚光科技,聚光科技（杭州）股份有限公司,b'NTkxNTU4ODkwMQ==',1
4654,300203,聚光科技,聚光科技(杭州)股份有限公司,b'MzE1MTY5MTc3Nw==',1
4655,300203,聚光科技,聚光科技(杭州)股份有限公司,b'MzUxMDkxNjA1MQ==',1
4656,300203,聚光科技,聚光科技（杭州）股份有限公司,b'MDI5MTU1MzY2OA==',1
4657,300203,聚光科技,聚光科技（杭州）股份有限公司,b'NzMxMzYyMDcyMw==',1
4658,300203,聚光科技,聚光科技(杭州)股份有限公司,b'NTEyNTg3NzI2MQ==',1
4659,300203,聚光科技,聚光科技(杭州)股份有限公司,b'NTcxMDA4MTAyMg==',1
4660,300203,聚光科技,聚光科技（杭州）股份有限公司,b'MDI4NjA3MDgzNA==',1
4661,300203,聚光科技,聚光科技（杭州）股份有限公司,b'NTMxMzQ5NTQ1OA==',1
4662,300204,舒泰神,舒泰神(北京)生物制药股份有限公司,b'MDEwMTI4NjgzOA==',1
4663,300204,舒泰神,舒泰神（北京）生物制药股份有限公司,b'MDEwMjE0MDMzMA==',1
4664,300204,舒泰神,舒泰神(北京)生物制药股份有限公司,b'MDEwMDE1OTY5Mg==',1
4665,300204,舒泰神,舒泰神(北京)生物制药股份有限公司,b'MDEwMDE1OTY5Ng==',1
4666,300205,天喻信息,武汉天喻信息产业股份有限公司,b'MDI3NjY5OTczNg==',1
4667,300205,天喻信息,武汉天喻信息产业股份有限公司,b'NzU1MDAwMjk1NQ==',1
4668,300205,天喻信息,武汉天喻信息产业股份有限公司,b'MDI3MjAyMDE2MQ==',1
4669,300205,天喻信息,武汉天喻信息产业股份有限公司,b'MDI3MjM5MTEyOQ==',1
4670,300205,天喻信息,武汉天喻信息产业股份有限公司,b'MDEwMDAyMzI1OA==',1
4671,300205,天喻信息,武汉天喻信息产业股份有限公司,b'MDIxODc4OTg1MQ==',1
4672,300205,天喻信息,武汉天喻信息产业股份有限公司,b'MDI3NTUxODc2Mw==',1
4673,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'MDIwMDAwNzAyMA==',1
4674,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'NzMxMjAxNTc1Ng==',1
4675,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'ODUxMTM3MjY0MA==',1
4676,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'NzU1NDQ4NjE2NQ==',1
4677,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'ODcxMjA0Nzk1NQ==',1
4678,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'MDI3NDUzODA2OQ==',1
4679,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'MzcxMjY2MDg2MQ==',1
4680,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'NTcxMzEyNjU3OQ==',1
4681,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'NzkxMTQ5NzE0NA==',1
4682,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'NDUxMzUwMzI0Mg==',1
4683,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'MDIwODQ2ODA0Mg==',1
4684,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'MzExMzY4MjA5Ng==',1
4685,300206,理邦仪器,深圳市理邦精密仪器股份有限公司,b'NTMxMzQ5NTAyNg==',1
4686,300207,欣旺达,欣旺达电子股份有限公司,b'NzU1MTIyNjMyOA==',1
4687,300208,恒顺众昇,青岛中资中程集团股份有限公司,b'NTMyMTk3MDMxMQ==',1
4688,300209,天泽信息,天泽信息产业股份有限公司,b'MDI3NjcwNDA2OQ==',1
4689,300209,天泽信息,天泽信息产业股份有限公司,b'MDI1MjEwMzUyNA==',1
4690,300210,森远股份,鞍山森远路桥股份有限公司,b'NDEyNTAzNDU5MQ==',1
4691,300211,亿通科技,江苏亿通高科技股份有限公司,b'NTEyMjUwNDk2Mw==',1
4692,300212,易华录,北京易华录信息技术股份有限公司,b'MDIyNTk2MTg4Nw==',1
4693,300213,佳讯飞鸿,北京佳讯飞鸿电气股份有限公司,b'MDEwMDUwMDgzMA==',1
4694,300214,日科化学,山东日科化学股份有限公司,b'NTM2MTE2MTk5Ng==',1
4696,300216,千山药机,湖南千山制药机械股份有限公司,b'NzMxMjM4MjEwNg==',1
