,Symbol,FullName,source,bill_code,customer_code.y,b.fullname,flag
14969,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1ODk5NA==',张家港保税区瑞福珠宝贸易有限公司,1
14970,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1ODk5NQ==',张家港保税区福祺珠宝贸易有限公司,1
14971,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1ODk5Nw==',张家港保税区福祺珠宝贸易有限公司,1
14972,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1ODk5OQ==',张家港保税区福祺珠宝贸易有限公司,1
14973,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1OTAwMg==',张家港市国际购物中心有限责任公司,1
14974,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1OTAwMw==',张家港保税区瑞福珠宝贸易有限公司,1
14975,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg1OTAwNA==',张家港保税区瑞福珠宝贸易有限公司,1
14976,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg2MDc0NA==',周大福珠宝金行(苏州)有限公司东吴北路分公司,1
14977,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg2MDc0Ng==',周大福珠宝金行（苏州）有限公司常熟分公司,1
14978,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg2NzYzNg==',重庆周大福新展珠宝首饰有限公司,1
14979,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg2ODcwNQ==',周大福珠宝金行(苏州)有限公司新区分公司,1
14980,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MDM4MA==',周大福珠宝金行(苏州)有限公司吴中永旺分公司,1
14981,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MDM4MQ==',周大福珠宝金行(苏州)有限公司,1
14982,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MDg4MA==',周大福珠宝金行(苏州)有限公司,1
14983,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MzAzNg==',重庆富明高钟表有限公司,1
14984,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MzAzNw==',西藏祺和商贸有限公司,1
14985,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MzAzOA==',重庆周大福新展珠宝首饰有限公司,1
14986,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3MzAzOQ==',重庆周大福新展珠宝首饰有限公司,1
14987,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3NjM0Mw==',周大福珠宝金行(苏州)有限公司,1
14988,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3NjM0NA==',周大福珠宝金行(苏州)有限公司,1
14989,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3NzEzNQ==',周大福珠宝金行(苏州)有限公司吴中大运城分公司,1
14990,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg3OTAwNw==',周大福珠宝金行(苏州)有限公司新区永旺分公司,1
14991,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEyNTg4MDA1NQ==',周大福珠宝金行(苏州)有限公司,1
14992,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMxMw==',周大福珠宝金行（深圳）有限公司,1
14993,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMxNQ==',周大福珠宝金行（深圳）有限公司,1
14994,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMxNw==',周大福珠宝金行（深圳）有限公司,1
14995,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMxOA==',周大福珠宝金行（深圳）有限公司,1
14996,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMyMA==',周大福珠宝金行（深圳）有限公司,1
14997,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMyMw==',周大福珠宝金行（深圳）有限公司,1
14998,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMyNA==',周大福珠宝金行（深圳）有限公司,1
14999,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMyNg==',周大福珠宝金行（深圳）有限公司,1
15000,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMzMA==',周大福珠宝金行（深圳）有限公司,1
15001,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTMzOQ==',周大福珠宝金行（深圳）有限公司,1
15002,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTM0MA==',周大福珠宝金行（深圳）有限公司,1
15003,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTM0MQ==',周大福珠宝金行（深圳）有限公司,1
15004,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTM0Mw==',周大福珠宝金行（深圳）有限公司,1
15005,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTM0NQ==',周大福珠宝金行（深圳）有限公司,1
15006,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTM0OA==',周大福珠宝金行（深圳）有限公司,1
15007,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMTM1MA==',周大福珠宝金行（深圳）有限公司,1
15008,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMjkwMjI4OA==',周大福珠宝金行（深圳）有限公司,1
15009,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDgzNw==',南通市通州区泽德商贸有限公司,1
15010,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDgzOA==',张家港保税区佑福珠宝贸易有限公司,1
15011,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDgzOQ==',南通市通州区泽德商贸有限公司,1
15012,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDg0MA==',东台市福宝宝珠宝有限公司,1
15013,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDg0MQ==',南通福韵珠宝有限公司,1
15014,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDg0Mg==',南通福韵珠宝有限公司,1
15015,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDg0Mw==',张家港保税区福祺珠宝贸易有限公司,1
15016,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDg0NA==',张家港保税区福祺珠宝贸易有限公司,1
15017,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MDg0NQ==',张家港奕祥安珠宝有限公司,1
15018,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2MjM0NA==',南通福韵珠宝有限公司,1
15019,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2Njk1Ng==',重庆周大福新展珠宝首饰有限公司,1
15020,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTEzMzA2NzIxMw==',重庆周大福新展珠宝首饰有限公司,1
15021,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTIyNjc2NQ==',周大福珠宝金行（深圳）有限公司扬州京华城,1
15022,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTIzMDQ0MA==',周大福珠宝金行（深圳）有限公司扬州金鹰,1
15023,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTM2ODY5Mw==',周大福珠宝金行（深圳）有限公司扬州文昌中路茂业百货,1
15024,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTcxOTQ0MQ==',周大福珠宝金行（深圳）有限公司仪征街铺,1
15025,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTcxOTQ0NA==',周大福珠宝金行（深圳）有限公司扬州乐宾百货周大福分店,1
15026,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTcxOTQ0Nw==',周大福珠宝金行（深圳）有限公司扬州汶河北路万家福珠宝店,1
15027,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTcxOTQ1MA==',扬州宝应文峰大世界珠宝店,1
15028,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTcxOTQ2NQ==',周大福珠宝金行（深圳）有限公司江都商城,1
15029,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTcxOTQ3MA==',周大福珠宝金行（深圳）有限公司高邮东方商厦,1
15030,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTg2NDc2OA==',张家港保税区传福珠宝贸易有限公司,1
15031,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTg2NDc3NQ==',张家港保税区传福珠宝贸易有限公司,1
15032,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTg2NjIwOQ==',西藏宝璋商贸有限公司,1
15033,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTg2NjIxMA==',西藏宝璋商贸有限公司,1
15034,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE0MTg2NjIxMQ==',西藏宝璋商贸有限公司,1
15035,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkyMQ==',周大福珠宝金行（深圳）有限公司,1
15036,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkyMw==',周大福珠宝金行（深圳）有限公司,1
15037,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkyNA==',周大福珠宝金行（深圳）有限公司,1
15038,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkyNQ==',周大福珠宝金行（深圳）有限公司,1
15039,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkyNw==',周大福珠宝金行（深圳）有限公司,1
15040,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkzMA==',周大福珠宝金行（深圳）有限公司,1
15041,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkzMQ==',周大福珠宝金行（深圳）有限公司,1
15042,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkzMg==',周大福珠宝金行（深圳）有限公司,1
15043,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5MjkzMw==',周大福珠宝金行（深圳）有限公司,1
15044,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDM5Mjk1Nw==',周大福珠宝金行（深圳）有限公司,1
15045,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDUzMTE4MA==',东台市福宝宝珠宝有限公司,1
15046,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE1MDUzMTE4MQ==',东台市福宝宝珠宝有限公司,1
15047,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzY5OA==',周大福珠宝金行（深圳）有限公司,1
15048,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzcwMg==',周大福珠宝金行（深圳）有限公司,1
15049,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzczNQ==',周大福珠宝金行（深圳）有限公司,1
15050,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc0MQ==',周大福珠宝金行（深圳）有限公司,1
15051,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc1NQ==',周大福珠宝金行（深圳）有限公司,1
15052,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc2Mw==',周大福珠宝金行（深圳）有限公司,1
15053,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc2OQ==',周大福珠宝金行（深圳）有限公司,1
15054,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc3MA==',周大福珠宝金行（深圳）有限公司,1
15055,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc3Mg==',周大福珠宝金行(深圳)有限公司,1
15056,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDUyNzc4MQ==',周大福珠宝金行（深圳）有限公司,1
15057,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDY4MDE2MQ==',徐州钻之源珠宝有限公司,1
15058,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDY4MDE2Mg==',徐州市颖鹏商贸有限公司,1
15059,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDY4MDE2NQ==',徐州市颖鹏商贸有限公司,1
15060,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDY4MDE2Ng==',徐州市颖鹏商贸有限公司睢宁店,1
15061,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDY4MDE2Nw==',徐州市颖鹏商贸有限公司,1
15062,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE2MDY4NDEwNw==',徐州市颖鹏商贸有限公司,1
15063,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE3MDMyMjM0NA==',周大福珠宝金行（深圳）有限公司,1
15064,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE3MDMyMjM0NQ==',周大福珠宝金行（深圳）有限公司,1
15065,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDI3OTM1NQ==',周大福珠宝金行（深圳）有限公司,1
15066,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDI3OTM1OA==',周大福珠宝金行（深圳）有限公司,1
15067,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDI3OTM2Mg==',周大福珠宝金行（深圳）有限公司,1
15068,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDI3OTM2OQ==',周大福珠宝金行（深圳）有限公司,1
15069,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDQwNjQ1Ng==',连云港晨源珠宝销售有限公司,1
15070,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDQwNjQ1Nw==',张家港保税区裕宝诚珠宝有限公司,1
15071,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE4MDQwNjQ1OA==',灌云齐福珠宝销售有限公司,1
15072,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MTgxODA5NQ==',周大福珠宝金行（深圳）有限公司常州八佰伴珠宝专营店4688,1
15073,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQxOQ==',溧阳燕山路八佰伴专营店,1
15074,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQyNg==',周大福珠宝金行（深圳）有限公司溧阳金鹰,1
15075,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQzNw==',周大福珠宝金行（深圳）有限公司常州泰富3503,1
15076,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQ0MQ==',周大福珠宝金行（深圳）有限公司常州北大街新世纪珠宝店,1
15077,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQ1NA==',周大福珠宝金行(深圳)有限公司常州通江中路万达百货,1
15078,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQ2Mw==',周大福珠宝金行（深圳）有限公司常州延陵西路购物中心珠宝店,1
15079,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQ2NQ==',周大福珠宝金行（深圳）有限公司常州武进富克斯周大福珠宝专营店,1
15080,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQ2Nw==',周大福珠宝金行（深圳）有限公司金坛东门大街分店,1
15081,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjM5NzQ3NA==',周大福珠宝金行（深圳）有限公司金坛八佰伴,1
15082,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjU3MjE2Mw==',常州市晟福珠宝有限公司,1
15083,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjU3MjE2NA==',张家港尊驰商贸有限公司　,1
15084,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjU3MjE2NQ==',　张家港尊驰商贸有限公司,1
15085,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjU3Njg2OA==',周大福珠宝金行(苏州)有限公司,1
15086,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTE5MjU3Njg2OQ==',周大福珠宝金行(苏州)有限公司,1
15087,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQxMg==',周大福珠宝金行（深圳）有限公司,1
15088,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQxMw==',周大福珠宝金行（深圳）有限公司,1
15089,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQxNQ==',周大福珠宝金行（深圳）有限公司,1
15090,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQxOQ==',周大福珠宝金行（深圳）有限公司,1
15091,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQyMA==',周大福珠宝金行（深圳）有限公司,1
15092,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQyMQ==',周大福珠宝金行（深圳）有限公司,1
15093,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQyMg==',周大福珠宝金行(深圳)有限公司,1
15094,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQyMw==',周大福珠宝金行(深圳)有限公司,1
15095,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQyNA==',周大福珠宝金行(深圳)有限公司,1
15096,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTMwMTQyNQ==',周大福珠宝金行(深圳)有限公司,1
15097,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTQzMjQ3Nw==',张家港保税区佑福珠宝贸易有限公司,1
15098,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTIzMTQzNTgyMQ==',高港区大福饰品店,1
15099,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTI3MDE5ODEzOA==',周大福珠宝金行（深圳）有限公司,1
15100,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTI3MDE5ODE0Mw==',周大福珠宝金行（深圳）有限公司,1
15101,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTI3MDE5ODE0NQ==',周大福珠宝金行（深圳）有限公司,1
15102,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTI3MDE5ODE2Ng==',周大福珠宝金行（深圳）有限公司,1
15103,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTI3MDMyNTA3MA==',张家港保税区佳禧珠宝有限公司,1
15104,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMwMDE1MzA0OQ==',巨野县和茂源工艺品有限公司,1
15105,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMwMDE1MzA1MA==',深圳前海周大福珠宝金行有限公司,1
15106,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMwMDE1MzA1Mw==',济南唯爱商贸有限公司,1
15107,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMwMDE1MzA1NQ==',济南唯爱商贸有限公司,1
15108,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMwMDI3ODI0MQ==',深圳前海周大福珠宝金行有限公司,1
15109,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMwMDI3ODMyNw==',巨野县和茂源有限公司,1
15110,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMjMzOTE5Nw==',重庆富明高钟表有限公司,1
15111,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI2Ng==',济南福东临珠宝金行有限公司,1
15112,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI3Nw==',山东银座商城股份有限公司,1
15113,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI3OQ==',山东银座商城股份有限公司,1
15114,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI5MA==',济南福东临珠宝金行有限公司泰府广场分公司,1
15115,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI5Mg==',济南唯爱商贸有限公司,1
15116,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI5Nw==',济南福东临珠宝金行有限公司,1
15117,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzI5OQ==',山东银座商城股份有限公司,1
15118,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMwMg==',山东鲁能商贸有限公司济南贵生分公司,1
15119,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMwNQ==',山东鲁能商贸有限公司济南贵生分公司,1
15120,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMwNg==',深圳前海周大福珠宝金行有限公司,1
15121,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMwOQ==',山东银座商城股份有限公司,1
15122,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMxMA==',山东银座商城股份有限公司,1
15123,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMxMw==',山东银座商城股份有限公司,1
15124,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMxNQ==',济南福东临珠宝金行有限公司,1
15125,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMxOA==',济南福东临珠宝金行有限公司,1
15126,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMyMA==',山东银座商城股份有限公司,1
15127,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzMyMQ==',山东鲁能商贸有限公司济南贵生分公司,1
15128,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzQyMQ==',济山东鲁能商贸有限公司济南贵生分公司,1
15129,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzQyMg==',济南福东临珠宝金行有限公司,1
15130,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzQyNQ==',山东银座商城股份有限公司,1
15131,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI2MzQyNw==',山东银座商城股份有限公司,1
15132,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzI5NzA2OQ==',济南福东临珠宝金行有限公司泰府广场分公司,1
15133,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzM3NTE5Mw==',济南福东临珠宝金行有限公司,1
15134,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzQ5NjE3Mg==',山东银座商城股份有限公司,1
15135,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzQ5NzM0OA==',深圳前海周大福珠宝金行有限公司,1
15136,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzQ5OTIxNw==',济南福东临珠宝金行有限公司,1
15137,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzQ5OTIxOA==',济南福东临珠宝金行有限公司,1
15138,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzQ5OTk2MQ==',济南福东临珠宝金行有限公司,1
15139,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMDY4Nw==',山东银座商城股份有限公司,1
15140,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMDY4OA==',济南福东临珠宝金行有限公司,1
15141,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMDY4OQ==',周大福珠宝金行(重庆)有限公司,1
15142,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMTA4OA==',济南福东临珠宝金行有限公司,1
15143,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMTA4OQ==',济南福东临珠宝金行有限公司泉城路分公司,1
15144,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMTA5MA==',济南福东临珠宝金行有限公司工业北路分公司,1
15145,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMTA5MQ==',济南福东临珠宝金行有限公司,1
15146,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMTQ4Mg==',张家港保税区德辉珠宝金行有限公司,1
15147,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMjI0Ng==',山东鲁能贵和商贸有限公司贵生珠宝分公司,1
15148,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMjI0Nw==',济南福东临珠宝金行有限公司泉城路第二分公司,1
15149,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwMzc3NQ==',济南福东临珠宝金行有限公司经四路分公司,1
15150,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwNDAwMw==',济南福东临珠宝金行有限公司莱芜分公司,1
15151,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMxMzUwNDAwNA==',济南福东临珠宝金行有限公司花园路分公司,1
15152,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyMjkxOTcxNQ==',重庆富明高钟表有限公司,1
15153,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyNDY2NzkxNA==',深圳前海周大福珠宝金行有限公司,1
15154,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyNDY2NzkxNQ==',深圳前海周大福珠宝金行有限公司,1
15155,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyNDY2NzkxNg==',深圳前海周大福珠宝金行有限公司,1
15156,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyNDY2NzkxNw==',深圳前海周大福珠宝金行有限公司,1
15157,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyNDY2NzkxOA==',山东鲁能商贸有限公司济南贵生分公司,1
15158,603123,翠微股份,3,b'NzU1MTM2MjA0OQ==',b'NTMyNDY2NzkyMA==',济南福东临珠宝金行有限公司青岛分公司,1
