,Symbol,FullName,source,bill_code,customer_code.y,b.fullname
16943,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'MDI3MzgyODU5MQ==',中国人寿保险股份有限公司湖北省分公司
16944,601628,中国人寿保险股份有限公司,2,b'NTMyNDUyNDUwNQ==',b'NTMyNDUyNDUwNQ==',中国人寿保险股份有限公司城阳区支分公司
16945,601628,中国人寿保险股份有限公司,2,b'MDIzNDk2NTA1Mg==',b'MDIzNDk2NTA1Mg==',中国人寿保险股份有限公司重庆市分公司
16946,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzEyMDMyMjk0OQ==',中国人寿保险股份有限公司孝感分公司
16947,601628,中国人寿保险股份有限公司,2,b'MDI0MjkwNzM1NQ==',b'MDI0MjkwNzM1NQ==',中国人寿保险股份有限公司辽宁省分公司
16948,601628,中国人寿保险股份有限公司,2,b'NjYwMTYzMDA5OA==',b'NjYwMTYzMDA5OA==',中国人寿保险股份有限公司汕尾分公司
16949,601628,中国人寿保险股份有限公司,2,b'NzY5MjUwNjE2Ng==',b'NzY5MjUwNjE2Ng==',中国人寿保险股份有限公司东莞分公司
16950,601628,中国人寿保险股份有限公司,2,b'NTUwMDI1MTkwNA==',b'NTUwMDI1MTkwNA==',中国人寿保险股份有限公司滁州分公司
16951,601628,中国人寿保险股份有限公司,2,b'NTU2MDMyNTQzMA==',b'NTU2MDMyNTQzMA==',中国人寿保险股份有限公司安庆分公司
16952,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzI4MTMwMzc0NA==',中国人寿保险股份有限公司仙桃市支公司
16953,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwMDAxMzY3Mw==',中国人寿保险股份有限公司广州市分公司
16954,601628,中国人寿保险股份有限公司,2,b'NTEwMzM2ODIzNA==',b'NTEwMzM2ODIzNA==',中国人寿保险股份有限公司无锡市分公司
16955,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzE3MTU3NzI0NQ==',中国人寿保险股份有限公司宜昌分公司财务会计部
16956,601628,中国人寿保险股份有限公司,2,b'NDMxMjkyMDQyNw==',b'NDMxMjkyMDQyNw==',中国人寿保险股份有限公司吉林省分公司
16957,601628,中国人寿保险股份有限公司,2,b'NTEyNTg1NDgxNQ==',b'NTEyNTg1NDgxNQ==',中国人寿保险股份有限公司苏州市分公司
16958,601628,中国人寿保险股份有限公司,2,b'ODU5MDEzNTY4MQ==',b'ODU5MDEzNTY4MQ==',中国人寿保险股份有限公司册亨支公司
16959,601628,中国人寿保险股份有限公司,2,b'MzU1MDE4OTM1Mg==',b'MzU1MDE4OTM1Mg==',中国人寿保险股份有限公司长治分公司
16960,601628,中国人寿保险股份有限公司,2,b'NzUyMTIyMTA4MA==',b'NzUyMTIyMTA4MA==',中国人寿保险股份有限公司惠州分公司
16961,601628,中国人寿保险股份有限公司,2,b'NTEwMzM1MDU0NA==',b'NTEwMzM1MDU0NA==',中国人寿保险股份有限公司无锡市分公司
16962,601628,中国人寿保险股份有限公司,2,b'NTU4MDQwMTM1Mg==',b'NTU4MDQwMTM1Mg==',中国人寿保险股份有限公司阜阳分公司
16963,601628,中国人寿保险股份有限公司,2,b'OTM5MDAxNTk5Nw==',b'OTM5MDAxNTk5Nw==',中国人寿保险股份有限公司西河县支公司
16964,601628,中国人寿保险股份有限公司,2,b'NTMyNDUyNDUwOA==',b'NTMyNDUyNDUwOA==',中国人寿保险股份有限公司即墨市支公司
16965,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzE1OTM1MTA4NQ==',中国人寿保险股份有限公司咸宁分公司财务会计部
16966,601628,中国人寿保险股份有限公司,2,b'NTM2MTU1MTM3OQ==',b'NTM2MTU1MTM3OQ==',中国人寿保险股份有限公司潍坊分公司
16967,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTYwMA==',中国人寿保险股份有限公司广州市分公司
16968,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTYyMQ==',中国人寿保险股份有限公司广州市分公司
16969,601628,中国人寿保险股份有限公司,2,b'NTU4MDI0NTQxMg==',b'NTU4MDI0NTQxMg==',中国人寿保险股份有限公司亳州分公司
16970,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzEwMTU2NTIxNQ==',中国人寿保险股份有限公司襄阳分公司财务会计部
16971,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTYwNg==',中国人寿保险股份有限公司广州市分公司
16972,601628,中国人寿保险股份有限公司,2,b'MzE2Mjk4OTI3MQ==',b'MzE2Mjk4OTI3MQ==',中国人寿保险股份有限公司廊坊市安次支公司
16973,601628,中国人寿保险股份有限公司,2,b'NzY4MTk2OTg3Mw==',b'NzY4MTk2OTg3Mw==',中国人寿保险股份有限公司潮州分公司
16974,601628,中国人寿保险股份有限公司,2,b'NjMxMTg1NjI1MA==',b'NjMxMTg1NjI1MA==',中国人寿保险股份有限公司荣成市支公司
16975,601628,中国人寿保险股份有限公司,2,b'MDIzNTM2MTEzOA==',b'MDIzNTM2MTEzOA==',中国人寿保险股份有限公司重庆市开州区支公司
16976,601628,中国人寿保险股份有限公司,2,b'NTEyNTg2MDQ1NQ==',b'NTEyNTg2MDQ1NQ==',中国人寿保险股份有限公司苏州市分公司
16977,601628,中国人寿保险股份有限公司,2,b'MzE1MTk5MzY2NQ==',b'MzE1MTk5MzY2NQ==',中国人寿保险股份有限公司唐山分公司
16978,601628,中国人寿保险股份有限公司,2,b'NjMzMTMxODE1NA==',b'NjMzMTMxODE1NA==',中国人寿保险股份有限公司莒县支公司
16979,601628,中国人寿保险股份有限公司,2,b'NjMxMTQ5MzE2Mw==',b'NjMxMTQ5MzE2Mw==',中国人寿保险股份有限公司威海分公司
16980,601628,中国人寿保险股份有限公司,2,b'MzE5MDM1ODcxMA==',b'MzE5MDM1ODcxMA==',中国人寿保险股份有限公司内丘支公司
16981,601628,中国人寿保险股份有限公司,2,b'MDI4Njc4MzM4MQ==',b'MDI4Njc4NjEyMw==',中国人寿保险股份有限公司成都市分公司
16982,601628,中国人寿保险股份有限公司,2,b'NTMyNDQ2NjkwNA==',b'NTMyNDUyNDUxOQ==',中国人寿保险股份有限公司青岛市分公司
16983,601628,中国人寿保险股份有限公司,2,b'ODU2MDE0MzQyOQ==',b'ODU2MDE0MzQyOQ==',中国人寿保险股份有限公司铜仁分公司
16984,601628,中国人寿保险股份有限公司,2,b'MzM1MTYxMjc4MQ==',b'MzM1MTYxMjc4MQ==',中国人寿保险股份有限公司秦皇岛分公司
16985,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTU5NQ==',中国人寿保险股份有限公司广州市分公司
16986,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzE3MTI1NTgwMw==',中国人寿保险股份有限公司枝江市支公司
16987,601628,中国人寿保险股份有限公司,2,b'NzUyMTI4MDg4MA==',b'NzUyMTI4MDg4MA==',中国人寿保险股份有限公司惠州分公司
16988,601628,中国人寿保险股份有限公司,2,b'NzUwMTcxMjgxNQ==',b'NzUwMTcxMjgxNQ==',中国人寿保险股份有限公司江门分公司
16989,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzEzMDIxOTI4NA==',中国人寿保险股份有限公司黄冈分公司财务会计部
16990,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'MDI3NjY4OTgyOQ==',中国人寿保险股份有限公司武汉市分公司
16991,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'MDI3NjY4ODM2MQ==',中国人寿保险股份有限公司武汉市分公司
16992,601628,中国人寿保险股份有限公司,2,b'MDI4MzI2ODM0NQ==',b'MDI4MzI2ODM0NQ==',中国人寿保险股份有限公司四川省分公司
16993,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzE0MTM3NjA5NQ==',中国人寿保险股份有限公司黄石分公司财务会计部
16994,601628,中国人寿保险股份有限公司,2,b'ODczMDE1NjMyOA==',b'ODczMDE1NjMyOA==',中国人寿保险股份有限公司红河分公司
16995,601628,中国人寿保险股份有限公司,2,b'NTMyNDQ2NjkwNA==',b'NTMyNDUyNDUxMw==',中国人寿保险股份有限公司青岛市分公司
16996,601628,中国人寿保险股份有限公司,2,b'MDIwNDIxMTkzNQ==',b'MDIwNDIxMTkzNQ==',中国人寿保险股份有限公司广东省分公司
16997,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTYyNQ==',中国人寿保险股份有限公司广州市分公司
16998,601628,中国人寿保险股份有限公司,2,b'MzE2Mjk4ODM1OQ==',b'MzE2Mjk4ODM1OQ==',中国人寿保险股份有限公司文安支公司
16999,601628,中国人寿保险股份有限公司,2,b'NTkxNTU5MTkzOA==',b'NTkxNTU5MTkzOA==',中国人寿保险股份有限公司福建省分公司
17000,601628,中国人寿保险股份有限公司,2,b'NzY4MTMwMDAxMQ==',b'NzY4MTMwMDAxMQ==',中国人寿保险股份有限公司潮州分公司
17001,601628,中国人寿保险股份有限公司,2,b'NTkxMzExMzgzNw==',b'NTkxMzExMzgzNw==',中国人寿保险股份有限公司福建省分公司
17002,601628,中国人寿保险股份有限公司,2,b'NzU1Mjk0ODk1Ng==',b'NzU1Mjk0ODk1Ng==',中国人寿保险股份有限公司深圳市分公司
17003,601628,中国人寿保险股份有限公司,2,b'MDIwNjgzNzU0OQ==',b'MDIwNjgzNzU0OQ==',中国人寿保险股份有限公司广州市分公司
17004,601628,中国人寿保险股份有限公司,2,b'NzkxMTQ5NjAyNQ==',b'NzkxMTQ5NjAyNQ==',中国人寿保险股份有限公司江西省分公司
17005,601628,中国人寿保险股份有限公司,2,b'NDcxMDgxNjE4OQ==',b'NDcxMDgxNjE4OQ==',中国人寿保险股份有限公司鄂尔多斯分公司
17006,601628,中国人寿保险股份有限公司,2,b'NTc0NDQ3MDYxOQ==',b'NTc0NDQ3MDYxOQ==',中国人寿保险股份有限公司宁波市分公司
17007,601628,中国人寿保险股份有限公司,2,b'NDc3MDE5NDM5Ng==',b'NDc3MDE5NDM5Ng==',中国人寿保险股份有限公司鄂尔多斯分公司
17008,601628,中国人寿保险股份有限公司,2,b'NzQzMDE1OTk5Mw==',b'NzQzMDE1OTk5Mw==',中国人寿保险股份有限公司湘西分公司
17009,601628,中国人寿保险股份有限公司,2,b'NTc5NzQ0MTQzMA==',b'NTc5NzQ0MTQzMA==',中国人寿保险股份有限公司浙江省分公司
17010,601628,中国人寿保险股份有限公司,2,b'NDc2MDIyNjA1Mw==',b'NDc2MDIyNjA1Mw==',中国人寿保险股份有限公司赤峰分公司
17011,601628,中国人寿保险股份有限公司,2,b'NTMyNDQ2NjkwNA==',b'NTMyNDQ2NjkwNA==',中国人寿保险股份有限公司青岛市分公司
17012,601628,中国人寿保险股份有限公司,2,b'MDI1NTA0MTUxMw==',b'MDI1NTA0MTUxMw==',中国人寿保险股份有限公司南京市分公司
17013,601628,中国人寿保险股份有限公司,2,b'Nzk1MDI3NDk5OA==',b'Nzk1MDI3NDk5OA==',中国人寿保险股份有限公司奉新县支公司
17014,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzIyMDI0ODIwOQ==',中国人寿保险股份有限公司随州分公司
17015,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzE4MDE5OTIwNg==',中国人寿保险股份有限公司恩施分公司财务会计部
17016,601628,中国人寿保险股份有限公司,2,b'NTE0MTI1NjMwOQ==',b'NTE0MTI1NjMwOQ==',中国人寿保险股份有限公司扬州市分公司
17017,601628,中国人寿保险股份有限公司,2,b'NzE2MTQ0ODk2OQ==',b'NzE2MTQ0ODk2OQ==',中国人寿保险股份有限公司荆州分公司
17018,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzE2MTQ0ODM5Nw==',中国人寿保险股份有限公司荆州分公司财务会计部
17019,601628,中国人寿保险股份有限公司,2,b'NTM3MDAxMTIzOA==',b'NTM3MDAxMTIzOA==',中国人寿保险股份有限公司济宁分公司
17020,601628,中国人寿保险股份有限公司,2,b'MDI1NTA0MTUzMA==',b'MDI1NTA0MTUzMA==',中国人寿保险股份有限公司南京市分公司
17021,601628,中国人寿保险股份有限公司,2,b'NjM1MDEzNzgwOQ==',b'NjM1MDEzNzgwOQ==',中国人寿保险股份有限公司冠县支公司
17022,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwMDAxMzY2OQ==',中国人寿保险股份有限公司广州市分公司
17023,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'MDI3NjY5MzI1MQ==',中国人寿保险股份有限公司湖北省分公司
17024,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTYxNQ==',中国人寿保险股份有限公司广州市分公司
17025,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwOTcyNTU4Ng==',中国人寿保险股份有限公司广州市分公司
17026,601628,中国人寿保险股份有限公司,2,b'NTk2MTMwNTU3Ng==',b'NTk2MTMwNTU3Ng==',中国人寿保险股份有限公司漳州分公司办公室
17027,601628,中国人寿保险股份有限公司,2,b'NTkxNTU4ODMzNA==',b'NTkxNTU4ODMzNA==',中国人寿保险股份有限公司福州分公司
17028,601628,中国人寿保险股份有限公司,2,b'MzUwMDEzMjUwNQ==',b'MzUwMDEzMjUwNQ==',中国人寿保险股份有限公司河曲县支公司
17029,601628,中国人寿保险股份有限公司,2,b'MDIwODk0ODA2OA==',b'MDIwODk0ODA2OA==',中国人寿保险股份有限公司广州市分公司
17030,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzI4MTMwMzc0Nw==',中国人寿保险股份有限公司天门市支公司
17031,601628,中国人寿保险股份有限公司,2,b'MDIwODE5NDg4MQ==',b'MDIwODE5NDg4MQ==',中国人寿保险股份有限公司广东省分公司
17032,601628,中国人寿保险股份有限公司,2,b'MzE5MDM1NzkwMw==',b'MzE5MDM1NzkwMw==',中国人寿保险股份有限公司宁晋支公司
17033,601628,中国人寿保险股份有限公司,2,b'MDUyMDI4ODY3Ng==',b'MDUyMDI4ODY3Ng==',中国人寿保险股份有限公司遵义分公司
17034,601628,中国人寿保险股份有限公司,2,b'MDI3NjY5MzI1MQ==',b'NzI0MDI3MjE1MA==',中国人寿保险股份有限公司荆门分公司财务会计部
17035,601628,中国人寿保险股份有限公司,2,b'NjYzMjI4MzM1MA==',b'NjYzMjI4MzM1MA==',中国人寿保险股份有限公司揭阳分公司
17036,601628,中国人寿保险股份有限公司,2,b'NzU3NTAyMTM0OA==',b'NzU3NTAyMTM0OA==',中国人寿保险股份有限公司佛山市顺德支公司
17037,601628,中国人寿保险股份有限公司,2,b'NTEyNTg0OTEyOQ==',b'NTEyNTg0OTEyOQ==',中国人寿保险股份有限公司江苏省分公司电话销售中心苏州分中心
17038,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjYyMg==',长城汽车股份有限公司徐水魏派分公司
17039,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjQ1Nw==',长城汽车股份有限公司徐水分公司
17040,601633,长城汽车股份有限公司,2,b'MzEyMTQzMjYyMw==',b'MzEyMTQzMjYyMw==',长城汽车股份有限公司徐水哈佛分公司
17041,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTk5OTQzMw==',长城汽车股份有限公司徐水分公司
17042,601633,长城汽车股份有限公司,2,b'MzEyMjAwMzYyMA==',b'MzEyMjAwMzYyMA==',长城汽车股份有限公司徐水哈弗物流分公司
17043,601633,长城汽车股份有限公司,2,b'MzEyMTMxNjI4NQ==',b'MzEyMTMxNjI4NQ==',长城汽车股份有限公司徐水售后分公司
17044,601633,长城汽车股份有限公司,2,b'MzEyMTk5NjU1MA==',b'MzEyMTk5NjU1MA==',长城汽车股份有限公司徐水哈弗物流分公司
17045,601633,长城汽车股份有限公司,2,b'MzEyMTQzMjYxOQ==',b'MzEyMTQzMjYxOQ==',长城汽车股份有限公司徐水哈弗分公司
17046,601633,长城汽车股份有限公司,2,b'MzEyMTk5ODY2Mw==',b'MzEyMTk5ODY2Mw==',长城汽车股份有限公司徐水分公司
17047,601633,长城汽车股份有限公司,2,b'MzEyMTQzMjY3MQ==',b'MzEyMTQzMjY3MQ==',长城汽车股份有限公司徐水哈弗分公司
17048,601633,长城汽车股份有限公司,2,b'MzEyMTQzMjY2OQ==',b'MzEyMTQzMjY2OQ==',长城汽车股份有限公司徐水哈弗分公司
17049,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjU3Mg==',长城汽车股份有限公司徐水哈弗销售分公司
17050,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjU3MA==',长城汽车股份有限公司徐水哈弗物流分公司
17051,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjQ2Mw==',长城汽车股份有限公司徐水分公司
17052,601633,长城汽车股份有限公司,2,b'MzEyMTczNzExMQ==',b'MzEyMTczNzExMQ==',长城汽车股份有限公司徐水售后分公司
17053,601633,长城汽车股份有限公司,2,b'MDIyNDgyNTc5Ng==',b'MDIyNDgyNTc5Ng==',长城汽车股份有限公司天津哈弗分公司
17054,601633,长城汽车股份有限公司,2,b'MzEyMjAwMzYyMQ==',b'MzEyMjAwMzYyMQ==',长城汽车股份有限公司徐水哈弗物流分公司
17055,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTk5OTQ1Nw==',长城汽车股份有限公司徐水分公司
17056,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjYyOQ==',长城汽车股份有限公司定兴分公司
17057,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjQ1Ng==',长城汽车股份有限公司徐水分公司
17058,601633,长城汽车股份有限公司,2,b'MzEyMDEwMDI0Mg==',b'MzEyMDEwMDI0Mg==',长城汽车股份有限公司
17059,601633,长城汽车股份有限公司,2,b'MzEyMTU2NDU1Nw==',b'MzEyMTU2NDU1Nw==',长城汽车股份有限公司徐水售后分公司
17060,601633,长城汽车股份有限公司,2,b'MzEyMTczOTg3Ng==',b'MzEyMTczOTg3Ng==',长城汽车股份有限公司
17061,601633,长城汽车股份有限公司,2,b'MzEyMTc0NTc4MA==',b'MzEyMTc0NjQ2Mg==',长城汽车股份有限公司徐水分公司
17062,601668,中国建筑股份有限公司,2,b'ODU0MDAzMDM0OQ==',b'ODU0MDAzMDM0OQ==',中国建筑股份有限公司
17063,601668,中国建筑股份有限公司,2,b'MDEwOTQ0OTMwOA==',b'MDEwOTQ0OTMwOA==',中国建筑股份有限公司国际工程分公司
17064,601668,中国建筑股份有限公司,2,b'MDEwMzk2MzUxNQ==',b'MDEwMzk2MzUxNQ==',中国建筑股份有限公司
17065,601668,中国建筑股份有限公司,2,b'MDIyNDgzNDY0OA==',b'MDIyNDgzNDY0OA==',中国建筑股份有限公司
17066,601668,中国建筑股份有限公司,2,b'MDI4Njc3Nzg5NA==',b'MDI4Njc3Nzg5NA==',中国建筑股份有限公司西南分公司
17067,601669,中国电力建设股份有限公司,2,b'MDEwMDAxMTk3Nw==',b'MDEwMDAxMTk3Nw==',中国电力建设股份有限公司
17068,601688,华泰证券股份有限公司,2,b'NTEyNTg2MTg1Mw==',b'NTEyNTg2MTg1Mw==',华泰证券股份有限公司昆山黑龙江北路证券营业部
17069,601688,华泰证券股份有限公司,2,b'NzkxMDMzNTU4OQ==',b'NzkxMDMzNTU4OQ==',华泰证券股份有限公司南昌新建文化大道证券营业部
17070,601688,华泰证券股份有限公司,2,b'MDI1NTAzODA5OQ==',b'MDI1NTAzODA5OQ==',华泰证券股份有限公司南京分公司
17071,601688,华泰证券股份有限公司,2,b'NTEwMzE3NTM2Mg==',b'NTEwMzE3NTM2Mg==',华泰证券股份有限公司江阴分公司
17072,601688,华泰证券股份有限公司,2,b'NTk2MTg3NzcyMw==',b'NTk2MTg3NzcyMw==',华泰证券股份有限公司漳州水仙大街证券营业部
17073,601688,华泰证券股份有限公司,2,b'NzE5MTQ3MzkxNQ==',b'NzE5MTQ3MzkxNQ==',华泰证券股份有限公司十堰朝阳北路证券营业部
17074,601688,华泰证券股份有限公司,2,b'NTc0NDI3MjIwNA==',b'NTc0NDI3MjIwNA==',华泰证券股份有限公司宁波柳汀街证券营业部
17075,601688,华泰证券股份有限公司,2,b'OTUxMDQ2NTE1Nw==',b'OTUxMDQ2NTE1Nw==',华泰证券股份有限公司新华西街证券营业部
17076,601688,华泰证券股份有限公司,2,b'MDIwNjMyMjA2NQ==',b'MDIwNTgwMjczOQ==',华泰证券股份有限公司广东分公司
17077,601688,华泰证券股份有限公司,2,b'NTI3MDEyODg4MQ==',b'NTI3MDEyODg4MQ==',华泰证券股份有限公司宿迁洪泽湖路证券营业部
17078,601688,华泰证券股份有限公司,2,b'NTM1MjI0NzgwMA==',b'NTM1MjI0NzgwMA==',华泰证券股份有限公司莱阳昌山路证券营业部
17079,601688,华泰证券股份有限公司,2,b'MDEwMDEwNDc5NA==',b'MDEwMDEwNDc5NA==',华泰证券股份有限公司北京学院南路证券营业部
17080,601688,华泰证券股份有限公司,2,b'NTEyNTg1ODQ3MA==',b'NTEyNTg1ODQ3MA==',华泰证券股份有限公司吴江盛泽镇市场路证券营业部
17081,601688,华泰证券股份有限公司,2,b'NTE5MjQ2OTE3NA==',b'NTE5MjQ2OTE3NA==',华泰证券股份有限公司常州和平北路证券营业部
17082,601688,华泰证券股份有限公司,2,b'NTc3NjUwMjY4NA==',b'NTc3NjUwMjY4NA==',华泰证券股份有限公司永嘉阳光大道证券营业部
17083,601688,华泰证券股份有限公司,2,b'MDI5NDg3NTE5Nw==',b'MDI5NDg3NTE5Nw==',华泰证券股份有限公司西安丈八东路证券营业部
17084,601688,华泰证券股份有限公司,2,b'MDIyNTk2MTM0NA==',b'MDIyNTk2MTM0NA==',华泰证券股份有限公司天津东丽开发区二纬路证券营业部
17085,601688,华泰证券股份有限公司,2,b'MDIwMTYwNzc2Mg==',b'MDIwMTYwNzc2Mg==',华泰证券股份有限公司广东分公司
17086,601688,华泰证券股份有限公司,2,b'NTE5MjU3MTc0Mw==',b'NTE5MjU3MTc0Mw==',华泰证券股份有限公司溧阳南大街证券营业部
17087,601688,华泰证券股份有限公司,2,b'MDI1NDEwMzc0OQ==',b'MDI1NDEwMzc0OQ==',华泰证券股份有限公司南京江宁金箔路证券营业部
17088,601688,华泰证券股份有限公司,2,b'NTMyNDc3NDU4NQ==',b'NTMyNDc3NDU4NQ==',华泰证券股份有限公司青岛宁夏路证券营业部
17089,601688,华泰证券股份有限公司,2,b'MDIyNTc3OTUwOA==',b'MDIyNTc3OTUwOA==',华泰证券股份有限公司天津华昌道证券营业部
17090,601688,华泰证券股份有限公司,2,b'NTkxNTU5MDQ5MQ==',b'NTkxNTU5MDQ5MQ==',华泰证券股份有限公司福州六一中路证券营业部
17091,601688,华泰证券股份有限公司,2,b'MDIwMTE1NTIwMw==',b'MDIwMTE1NTIwMw==',华泰证券股份有限公司广东分公司
17092,601688,华泰证券股份有限公司,2,b'NTcxMDAyNjA1NQ==',b'NTcxMDAyNjA1NQ==',华泰证券股份有限公司杭州庆春路证券营业部
17093,601688,华泰证券股份有限公司,2,b'NDcyMDQ3Mjk5MA==',b'NDcyMDQ3Mjk5MA==',华泰证券股份有限公司包头钢铁大街证券营业部
17094,601688,华泰证券股份有限公司,2,b'OTcxMDQyNTY1MQ==',b'OTcxMDQyNTY1MQ==',华泰证券股份有限公司西宁五四大街证券营业部
17095,601688,华泰证券股份有限公司,2,b'NzMxMTg5NDM4OQ==',b'NzMxMTg5NDM4OQ==',华泰证券股份有限公司湖南分公司
17096,601688,华泰证券股份有限公司,2,b'NTE5MTkwNjUzNQ==',b'NTE5MTkwNjUzNQ==',华泰证券股份有限公司常州延政中大道证券营业部
17097,601688,华泰证券股份有限公司,2,b'NTE2MDAxOTM5Mw==',b'NTE2MDAxOTM5Mw==',华泰证券股份有限公司徐州中山南路证券营业部
17098,601688,华泰证券股份有限公司,2,b'NTE2MDQ3MTI2Nw==',b'NTE2MDQ3MTI2Nw==',华泰证券股份有限公司徐州丰县中阳大道证券营业部
17099,601688,华泰证券股份有限公司,2,b'ODk4MDU4ODc4MQ==',b'ODk4MDU4ODc4MQ==',华泰证券股份有限公司三亚迎宾路证券营业部
17100,601688,华泰证券股份有限公司,2,b'NTMxMzQ5NjkzMw==',b'NTMxMzQ5NjkzMw==',华泰证券股份有限公司济南花园路证券营业部
17101,601688,华泰证券股份有限公司,2,b'MDI1MzIzMjk1NQ==',b'MDI1NTA1MTQzNw==',华泰证券股份有限公司南京分公司
17102,601688,华泰证券股份有限公司,2,b'NTExMTUzMDU0OA==',b'NTExMTUzMDU0OA==',华泰证券股份有限公司镇江分公司
17103,601688,华泰证券股份有限公司,2,b'MDIyNTk3MTk5Nw==',b'MDIyNTk3MTk5Nw==',华泰证券股份有限公司天津勤俭道证券营业部
17104,601688,华泰证券股份有限公司,2,b'MDI1NTA1MDMxNA==',b'MDI1NTA1MDMxNA==',华泰证券股份有限公司南京分公司
17105,601688,华泰证券股份有限公司,2,b'MDI0NDEwNzYwOQ==',b'MDI0NDEwNzYwOQ==',华泰证券股份有限公司辽宁分公司
17106,601688,华泰证券股份有限公司,2,b'MDEwNTEyNDMzNA==',b'MDEwNTEyNDMzNA==',华泰证券股份有限公司北京雍和宫证券营业部
17107,601688,华泰证券股份有限公司,2,b'NTU1MTMwMjM3MQ==',b'NTU1MTMwMjM3MQ==',华泰证券股份有限公司马鞍山华飞路证券营业部
17108,601688,华泰证券股份有限公司,2,b'NTE2MDY4MzMxMA==',b'NTE2MDY4MzMxMA==',华泰证券股份有限公司新沂大桥西路证券营业部
17109,601688,华泰证券股份有限公司,2,b'MDI0NDQ2ODY0NQ==',b'MDI0NDQ2ODY0NQ==',华泰证券股份有限公司辽宁分公司
17110,601688,华泰证券股份有限公司,2,b'NzkxMTI0MjAwOA==',b'NzkxMTI0MjAwOA==',华泰证券股份有限公司南昌苏圃路证券营业部
17111,601688,华泰证券股份有限公司,2,b'NTEyNTg4MDA1Nw==',b'NTEyNTg4MDA1Nw==',华泰证券股份有限公司苏州现代大道证券营业部
17112,601688,华泰证券股份有限公司,2,b'MDEwMDA1MDgyMw==',b'MDEwMDA1MDgyMw==',华泰证券股份有限公司北京雍和宫证券营业部
17113,601688,华泰证券股份有限公司,2,b'MzUxMTQ1MTYyNA==',b'MzUxMTQ1MTYyNA==',华泰证券股份有限公司太原体育路证券营业部
17114,601688,华泰证券股份有限公司,2,b'NTE2MDE5MTc0Nw==',b'NTE2MDE5MTc0Nw==',华泰证券股份有限公司徐州分公司
17115,601688,华泰证券股份有限公司,2,b'NTExMTU2NjU2MQ==',b'NTExMTU2NjU2MQ==',华泰证券股份有限公司镇江丹徒谷阳大道证券营业部
17116,601688,华泰证券股份有限公司,2,b'MzcxMDYxMTE1Nw==',b'MzcxMDYxMTE1Nw==',华泰证券股份有限公司河南分公司
17117,601688,华泰证券股份有限公司,2,b'NDcxMDgxNjkyMg==',b'NDcxMDgxNjkyMg==',华泰证券股份有限公司呼和浩特赛罕区新华东街证券营业部
